-0.25,-0.5,-0.25
0.4375,-0.75,-0.0625
-0.1875,-0.25,0.3125
-0.875,0.1875,0.125
-1.3125,0.3125,-0.3125
-0.75,0.4375,-0.25
0.5,-0.125,-0.125
0.1875,-0.3125,-0.1875
-0.1875,-0.375,-0.5625
-0.125,-0.4375,-0.5625
0.0625,-0.4375,-0.1875
0.375,-0.0625,0.1875
-0.625,0,-0.25
-1.5,0,-0.5
-0.5625,0,-0.1875
-0.125,0.125,-0.0625
-0.0625,-0.25,-0.0625
-0.125,-0.375,-0.375
-0.1875,-0.375,-0.625
-0.125,-0.1875,-0.625
0.1875,-0.1875,-0.875
0.1875,-0.3125,-0.5
0.3125,-0.25,0.25
-0.375,-0.375,0.1875
-1.5,-0.875,-0.4375
-0.1875,-1.1875,-0.5
0.5,-1,-0.0625
-0.4375,-0.75,0.0625
-1.5625,-0.8125,-0.3125
0,-0.5625,0.0625
0.5,-0.4375,0.5625
-0.4375,-0.375,0.25
-1.1875,-0.8125,0.0625
-0.8125,-0.8125,-0.0625
0.375,-0.625,0.25
0.125,-0.8125,0.25
-0.5625,-0.5625,0
-1.125,-0.4375,-0.1875
-0.3125,-0.375,0.1875
-0.375,-0.5625,0.125
-0.8125,-0.75,0.0625
-0.8125,-0.625,-0.25
-0.25,-0.5,-0.5
0.0625,-0.5625,-0.5625
-0.1875,-0.625,-0.625
0.375,-0.25,-0.5625
-0.4375,-0.125,-0.5625
0,-0.1875,-0.25
-0.375,-0.4375,-0.25
-0.4375,-0.5625,-0.1875
-0.1875,-0.5625,-0.125
0.3125,-0.5,0.0625
0.0625,-0.5625,-0.125
0,-0.375,-0.25
0.125,-0.3125,0.1875
0.1875,-0.375,0.1875
0,-0.8125,0
-0.4375,-0.8125,-0.25
-0.125,-0.625,-0.5
0.3125,-0.5,-0.5625
0,-0.375,-0.25
-0.0625,0.25,-0.0625
0.25,0.0625,-1
0,-0.125,-1
0.3125,0.125,-0.625
0,0.25,-0.625
-0.125,-0.0625,-0.1875
-0.0625,-0.125,0
-0.9375,-0.125,-0.1875
-1.3125,-0.0625,-0.5
0.3125,-0.375,-0.4375
1.4375,-0.125,0.25
0.625,-0.4375,-0.4375
-0.4375,-0.6875,-0.5625
-0.125,-0.375,-0.1875
-0.0625,-0.1875,0.0625
0.1875,-0.375,0.375
0.625,-0.5,0.5
-0.5625,-0.25,0.5625
-1.4375,-0.3125,0.25
-0.625,-0.75,-0.0625
0.3125,-0.5,0.1875
-0.375,-0.3125,0.125
-0.0625,-0.1875,0.0625
0.375,0.0625,0.0625
-0.5,0.125,0
-0.75,0.1875,0.125
-0.1875,0.0625,0.375
0.0625,-0.1875,0.1875
0.0625,-0.3125,0
-0.4375,0,-0.1875
0.6875,-0.0625,-0.125
0.875,0.0625,0.25
-0.25,0,0.25
-0.625,-0.125,0.0625
0,-0.125,-0.1875
1,-0.0625,-0.375
1.3125,-0.125,-0.1875
1.75,-0.4375,-0.0625
0.875,-0.875,-0.25
-0.0625,-0.9375,-0.1875
0.625,-1.375,0
0.625,-1.6875,0.375
0.1875,-1.9375,0.4375
-1.625,-3.375,0.6875
-3.8125,-5.4375,1.1875
-6,-9,1.375
-5.5,-18.625,-2.0625
-0.25,-30.625,-3.8125
1.8125,-48.1875,-2.75
-2.8125,-71.25,-5.75
-3.125,-98.125,-6.5625
-5.0625,-119.438,-3.75
2.6875,-141.688,-3.1875
12.9375,-162.438,-3.625
12.0625,-173.875,-3.4375
6.125,-175.875,0.375
1.0625,-171.063,8.3125
-11.0625,-158.125,14.25
-15.5,-145.125,18
-25.9375,-130.313,21.8125
-36.1875,-112.563,23
-30.6875,-93.25,23.125
-18.6875,-68.125,20.4375
-16.6875,-48.5,17
-20.1875,-30.5625,16.25
-17.375,-17.75,16.0625
-13.25,-8.625,16.1875
-15.0625,-5.0625,13.6875
-10,-0.25,11.875
-2.5,4,7.3125
-5.9375,5.8125,5
0,6.8125,4.625
6.375,7,3.5625
3.0625,6.375,4.25
1.25,7.375,5.8125
-1.5625,4.625,4
-1.0625,2.875,2.9375
-1.625,1.5,3.8125
-0.8125,0.6875,3.375
-0.125,0.75,2.8125
-1.375,0.875,2.5625
-3.375,-0.75,1.4375
-2.5625,0.3125,2.8125
-4.375,0.8125,1.5
-5.875,1.3125,2.5625
-4.5625,0.625,1.3125
-3.0625,-1.75,0.5
-1.0625,-1.625,2.75
-2.5625,-0.3125,3.3125
-4.0625,-0.25,1.4375
-3.5,-2.0625,1.875
-1.5625,-1.375,3.1875
-0.6875,-0.875,3.4375
-0.5,-0.5,2.875
-2.5625,-1,1.5
-2.125,-0.6875,3.75
-0.3125,-0.0625,3.75
0,-0.6875,1.625
-1.4375,-0.5625,1.625
-1.625,1.125,1.875
-3,2.625,1.3125
-2.4375,4.875,1.625
-0.6875,5.6875,0.125
1.1875,4.625,-0.8125
3.1875,4.3125,-0.6875
4.125,4.25,-0.5625
2.75,4.25,-1.25
-1.5625,3.875,-0.875
-0.3125,4.625,-0.25
3.4375,4.5625,0
2.4375,4.75,1
3,5.3125,0.6875
2.6875,6.6875,0.5
1.375,8.3125,0.6875
1.5625,10.625,2.4375
3.625,11.8125,2.1875
3.125,12.5,1.5625
2.1875,14.0625,2.3125
2.9375,15.0625,2.25
3,16.375,2.1875
2.875,17.5,2.625
2.75,18.5,3.125
3.75,17.3125,2.4375
3.5625,16.25,1.75
2.9375,14.4375,1.4375
3,13.125,0.5625
4.0625,12.875,1.125
3.25,11.5625,1.6875
1.1875,11.4375,2.1875
2.25,11.4375,1.75
3.5,11.125,1
4.875,11.625,0.75
3.9375,11.875,0.3125
4,11.875,-0.0625
3.625,12.3125,0.25
2.5,12.1875,0.125
2.875,11.875,1.3125
3.6875,13,2.125
3.625,12.375,-0.375
1.75,11.25,-1.3125
2.6875,11.0625,-0.3125
5.125,11,-0.6875
3.9375,10.0625,-3.0625
2.375,9.5,-2.75
2.5625,10.8125,-0.75
3.0625,12.375,0.25
1.375,13.0625,-0.1875
0.3125,12.625,0.625
1,12.5625,1.0625
1.625,11.6875,-0.25
2.375,10.8125,0.0625
1.875,11.25,0.4375
2.1875,10.3125,-0.1875
3.125,9.4375,-0.0625
3.875,9.25,0.125
3,8.4375,-0.625
3.25,7.5,-1.125
2.8125,7.6875,-0.1875
3.625,7.6875,-0.4375
3.625,8,-0.5
1.5625,8.5,0.6875
0.5,8.8125,1.1875
0.9375,9.5625,1.5
1.125,9.1875,1.5625
0.5,8.625,2.0625
0.5625,8.5,1.9375
1.4375,8.875,1.375
-0.0625,8.6875,1.4375
-0.25,9.1875,2.1875
1,10.75,2.875
0.625,11.3125,1.75
-1.5,11.5625,1.75
-0.0625,11.5625,2.125
2.0625,11.4375,0.8125
2.0625,11.8125,-0.0625
1.375,11.875,0.4375
1,11.5,-0.125
1.4375,10.75,-1.375
1.3125,10.8125,-1.25
3,10.9375,0.125
1.6875,10.9375,0.625
-1.3125,11.6875,1.3125
-5.5,13.1875,3.375
-6.75,14.8125,4.875
-5.4375,15.625,5
-2.9375,14.875,3
0.5,13.6875,1.5625
2.875,12.25,1
3.3125,11.5625,-0.1875
2.5625,10.6875,-0.5
2,10.3125,0.25
1.1875,9.875,0.9375
1.75,10.3125,0.6875
3.0625,9.8125,-0.25
2.625,9.6875,0
2.0625,10.75,1.1875
3.3125,11.5,1.125
2.625,11.375,0.25
1.6875,11.3125,-0.125
2.5625,12.4375,0.3125
4.5625,13.75,0.125
3.3125,13.25,-1.125
2.3125,13.125,-1.0625
3.3125,14.3125,-0.75
4.375,15.625,-1.5
3.625,15.875,-1.375
1.9375,14.5,-1.25
1.5,13.8125,-1.1875
2.375,14.125,-0.875
2.3125,13.8125,-0.8125
2.5,13.0625,-1.75
4.1875,12.5,-2
3.5625,12.5,-2.125
3.5,12.75,-1.875
4.625,12.5,-2.3125
3.3125,11.75,-2.6875
1.8125,12,-2.25
1.75,12.375,-1.25
0.9375,12.5,-1
0.4375,12.125,-1.125
0.8125,12.125,-1.375
1.3125,11.75,-1.875
2.125,11.8125,-1.4375
1.9375,12,-1.0625
1,12.1875,-0.5
-0.1875,12.125,-0.4375
-0.875,12.25,0.3125
-0.1875,13.5625,1.3125
-1.1875,14.4375,0.9375
-2.75,14.875,0.75
-2.75,15.5,0.125
-2.4375,15.875,0.5625
-0.75,16.125,0.9375
0.8125,15.0625,0.625
1.875,14.3125,0.4375
0.75,14.75,-0.0625
-1.125,15.375,0
-1.1875,15.125,-0.5625
0.4375,14.625,-0.5
1.625,13.875,-0.625
1.4375,14,-0.25
0.5,13.375,-0.25
-0.25,12.625,-0.125
0.1875,12.625,0.375
-0.6875,13.0625,1.3125
-1.0625,12.9375,1.125
-1.25,12.6875,1.5
-2.375,12.9375,1.0625
-1.6875,13.125,-0.3125
-0.1875,14,-0.9375
1.1875,14,-0.875
0.125,13.6875,-0.5
0.875,13.875,0.25
0.375,14.125,0.625
-2,14.375,0.9375
-2.3125,13.9375,1.25
-1.25,14.5,1.5625
-1.5,14.3125,1.25
-1.8125,14.375,0.4375
-0.625,14.4375,0.6875
-0.5625,13.5625,1.1875
-1.5625,12.625,1.1875
-1.875,12.4375,1.375
-1.8125,12.0625,1.125
-1.9375,10.25,0.0625
-2.5,8.9375,0.6875
-0.75,8.75,0.625
-0.0625,7.625,-0.1875
-0.875,7.0625,-0.5625
-1.25,7.25,0.1875
-0.5,6.9375,0.375
0.4375,5.5625,-0.125
-0.6875,4.5,-0.375
0.375,3,-0.1875
1.25,1.625,-0.5
-0.0625,1.125,-0.8125
-0.5,0.375,-1.3125
1,-0.0625,-0.5625
1.625,0,-0.25
-0.4375,-0.125,-0.375
-1.5,-0.375,-0.5625
0.0625,-0.625,-0.375
1.125,-1.5,-0.5
0.125,-1.8125,-0.3125
-0.1875,-1.625,-0.0625
-0.5,-1.3125,-0.625
-0.375,-0.75,-0.5
0.9375,-0.8125,-0.0625
1.25,-0.625,0.25
0.0625,-0.25,0.75
-0.5625,0.125,0.25
-0.875,0.3125,0.25
-0.125,0.5625,0.4375
1.25,0.75,0.3125
1.3125,0.1875,-0.0625
-0.3125,-0.5625,1.125
-1.1875,0.0625,2.6875
-2.8125,0.9375,1.5625
-4.375,0,0.25
-2.5,-1.875,0.125
1.375,-2.375,1.5
0.5,-1.0625,1.125
-2.25,-0.0625,-0.375
-3.1875,0.1875,-1
-1.1875,0.25,-0.3125
1.9375,0.3125,-0.4375
2.25,-0.25,-1.1875
2.1875,-0.625,-0.4375
1.625,-0.5,0.5
-1,0.1875,0.9375
-2.375,0.875,1.9375
-1,0.9375,2.6875
-0.5,0.25,2.375
-1.8125,-0.6875,2.0625
-3.375,-0.75,1.6875
-2.875,-1.1875,1.5625
-2.1875,-1.75,1.75
-1.25,-1.9375,1.375
-1.8125,-2.3125,1.375
-3.25,-2.375,1.4375
-4.5,-2.125,0.5625
-4.25,-1.4375,-0.125
-3.5625,-1.1875,0.0625
-2.125,-0.75,0.8125
-2.375,-0.25,0.625
-4.25,0.8125,0.3125
-4.875,1.3125,0.0625
-1.9375,1.375,0.625
-0.875,1.8125,0.1875
-0.75,1.625,-1.0625
-0.6875,1.3125,-2.125
0.9375,1.625,-2.0625
2.75,1.9375,-1.875
3.25,2,-1.1875
2.25,2,-0.75
0.375,1.5625,-1.75
0,0.875,-1.125
1.125,0.625,0.5625
0.125,1.1875,1.1875
-2.75,1.5625,0.75
-2.5,2.6875,1
-1.3125,3.3125,0.875
0.0625,3.125,0.5
0.25,1.875,0.875
1.5,0.8125,2.0625
0.75,-0.75,1.875
-2.375,-2.375,1.0625
-3.3125,-3,0.375
0.25,-3.3125,0.5
2,-3.3125,0.6875
1.25,-3.25,0.3125
-0.9375,-2.3125,-0.375
-2.125,-1.5625,-1.125
-0.875,-1.25,-0.75
0.375,-0.375,0.25
-0.8125,0.125,-0.1875
-2.4375,0.5,-0.375
-2,0.5,-0.25
-1.5625,-0.1875,-0.125
-1.125,-0.875,-0.125
-1.0625,-0.6875,-0.8125
-1.1875,-0.4375,-1.9375
0.125,-0.5625,-2.25
1.75,-0.4375,-1.625
1.4375,0.1875,-1.0625
-0.8125,0.625,-1.25
-1.5625,1.0625,-1.1875
-2.25,1.4375,-0.875
-1.375,1,-1.375
-0.625,0.6875,-1.1875
-1.1875,0.75,-0.625
-2.875,0.875,-1.1875
-2.6875,1.0625,-1.1875
-1.75,1.4375,-0.75
-1.5625,0.9375,-0.1875
-0.75,-0.1875,-0.0625
-2,-0.6875,-0.375
-3.375,-1.25,-0.25
-3.0625,-1.125,-0.5
-1.5,-0.0625,0
-1.5625,0.5625,-0.0625
-2.875,0.9375,-1
-0.5625,1.6875,-1.1875
0.5625,1.625,-1.4375
0.875,0.6875,-2.25
1.25,0.4375,-1.75
1.9375,0.4375,-1.4375
0.3125,-0.1875,-1.1875
-1.5625,-0.75,-0.625
-2.5,-0.6875,-0.6875
-1.5625,-0.5,-0.375
-0.9375,0.125,0.25
-0.9375,-0.125,0.5625
-2.125,-0.1875,0
-2.5,0.25,-1.1875
-0.9375,0.9375,-1.1875
1.625,0.6875,-0.3125
2.5,0.5,-0.0625
-0.1875,0.25,0
-2.125,0.0625,-0.625
0,-0.375,-0.3125
2,-0.6875,0.8125
1.8125,-0.5,1.0625
0.125,-0.875,0.6875
